OTUId	2_12	2_9	2_6	2_3	Ferrihydrite	1_12	Heavy	1_9	Kaolinite	1_6	Quartz	1_3
71_140420;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_240996;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
68.2_263328;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
76.2_706783;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_640464;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_879469;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75.2_876477;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
68.2_107510;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_273092;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_162716;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_40095;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
72_31722;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
68.2_278614;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
77.2_29118;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
71.2_249658;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
74.2_102803;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
72.2_149733;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
73.2_734325;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
74.2_335597;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
77.2_64641;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_246088;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
21_79111;barcodelabel=Heavy	0	0	0	0	0	0	1	0	0	0	0	0
68.2_337007;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75.2_1045350;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
73_708790;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
68.2_801681;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
3_1359292;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
71.2_630918;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_449484;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_652531;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_117403;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_109673;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
11_64110;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_100302;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
10_814597;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_813003;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
68.2_10194;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
73_676867;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_188502;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
72_157744;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_191870;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
68.2_189543;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75.2_302282;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
77.2_229726;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
2_148868;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_124341;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_216934;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
52_286188;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_21324;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
68.2_511029;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75.2_233159;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
68.2_277991;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
68.2_239412;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
2_626312;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
73_27029;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
71.2_56913;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
71_194189;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_82351;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
3_9887;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
70.2_254597;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
71.2_52771;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
72_112341;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
76_102907;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
39_51848;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
74.2_115355;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_111924;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
59_148573;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
26_238098;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
39_15740;barcodelabel=Heavy	0	0	0	0	0	0	1	0	0	0	0	0
79_3533;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
72.2_7632;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
72.2_101889;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
75.2_18717;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
19_550;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
3_21511;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
70.2_80368;barcodelabel=Heavy	0	0	0	0	0	0	1	0	0	0	0	0
70_84114;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
83_91603;barcodelabel=Heavy	0	0	0	0	0	0	1	0	0	0	0	0
71_2910;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
44_59783;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
2_57866;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
3_54103;barcodelabel=Quartz	0	0	0	0	0	0	0	0	0	0	1	0
50_5308;barcodelabel=Heavy	0	0	0	0	0	0	1	0	0	0	0	0
72_12468;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
70_101248;barcodelabel=Quartz	0	0	0	0	0	0	0	0	0	0	1	0
70_44658;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
80_22431;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
71_85105;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
73.2_4462;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_66275;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
58_54785;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_97766;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
38_5017;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
71_46502;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
73.2_103184;barcodelabel=Quartz	0	0	0	0	0	0	0	0	0	0	1	0
76_266612;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
3_15875;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75.2_823;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
68_152495;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75.2_494825;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
77.2_2076;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
21_11134;barcodelabel=Heavy	0	0	0	0	0	0	1	0	0	0	0	0
71_95976;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
3_107782;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
1_21431;barcodelabel=Heavy	0	0	0	0	0	0	1	0	0	0	0	0
2_37647;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
67_265326;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
72.2_306767;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
73_48617;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
28_91509;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
3_216154;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
10_34349;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
71_253954;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
77_112753;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
68_130263;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
77.2_2589;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
53_128914;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
OTU_13997;barcodelabel=2_12	1	0	0	0	0	0	0	0	0	0	0	0
OTU_134175;barcodelabel=1_3	0	0	0	0	0	0	0	0	0	0	0	1
OTU_161394;barcodelabel=2_3	0	0	0	1	0	0	0	0	0	0	0	0
OTU_160655;barcodelabel=1_12	0	0	0	0	0	1	0	0	0	0	0	0
OTU_100042;barcodelabel=1_9	0	0	0	0	0	0	0	1	0	0	0	0
68.2_1224785;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
71.2_7339;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_564933;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
11_353200;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
OTU_293614;barcodelabel=1_9	0	0	0	0	0	0	0	1	0	0	0	0
OTU_256072;barcodelabel=2_6	0	0	1	0	0	0	0	0	0	0	0	0
OTU_315438;barcodelabel=2_12	1	0	0	0	0	0	0	0	0	0	0	0
OTU_29987;barcodelabel=2_6	0	0	1	0	0	0	0	0	0	0	0	0
OTU_30715;barcodelabel=1_9	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2074;barcodelabel=2_9	0	1	0	0	0	0	0	0	0	0	0	0
OTU_205241;barcodelabel=1_3	0	0	0	0	0	0	0	0	0	0	0	1
OTU_1953;barcodelabel=1_6	0	0	0	0	0	0	0	0	0	1	0	0
OTU_244095;barcodelabel=1_9	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2555;barcodelabel=2_6	0	0	1	0	0	0	0	0	0	0	0	0
OTU_214685;barcodelabel=2_3	0	0	0	1	0	0	0	0	0	0	0	0
OTU_23413;barcodelabel=2_3	0	0	0	1	0	0	0	0	0	0	0	0
77_516224;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75.2_118607;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_172054;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_602011;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
42_724368;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
68_555550;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75.2_92161;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
71.2_44164;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
68.2_71085;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
42_67502;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
42_185443;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
11_185993;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75.2_237333;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
68.2_499145;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
68.2_260314;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75.2_443414;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_391404;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
21_683306;barcodelabel=Heavy	0	0	0	0	0	0	1	0	0	0	0	0
21_480377;barcodelabel=Heavy	0	0	0	0	0	0	1	0	0	0	0	0
75_150254;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_140676;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
68.2_120765;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
68.2_746767;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
71_879701;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_330355;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
26_564310;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
68.2_365925;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
37_52361;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_866875;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
68.2_766393;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75.2_147465;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
68.2_854108;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
68.2_143221;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_40901;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75.2_157322;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
68.2_81869;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
73_771557;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
68.2_1372241;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
71_136366;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
41_776107;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
72.2_129414;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
74_326816;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75.2_1561901;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75.2_728326;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_456829;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75.2_459541;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
73_1156624;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_290588;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
68.2_404229;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
68.2_256522;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75.2_420606;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_759778;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
39_681284;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
21_338160;barcodelabel=Heavy	0	0	0	0	0	0	1	0	0	0	0	0
