Season,Week,OTU,Domain,Phylum,Class,Order,Family,Genus,rhizo_enriched,rhizo_depleted,pvals_adj.adj...1.,pvals_adj.adj...2.,P
1,9,OTU_56837,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,1,0,0.000861056,0.006592741,1
1,9,OTU_225182,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,1,0,0.000913585,0.006857778,1
1,9,OTU_226269,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unclassified,Unclassified,1,0,0.000951339,0.007072288,1
1,9,OTU_326174,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,1,0,0.000969436,0.007093955,1
1,9,OTU_135707,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,1,0,0.00100275,0.007166081,1
1,9,OTU_269837,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unclassified,Unclassified,1,0,0.00106016,0.007475738,1
1,9,OTU_176384,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,1,0,0.001119952,0.007710441,1
1,9,OTU_34028,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unclassified,Unclassified,1,0,0.001169572,0.007930683,1
1,9,OTU_101823,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,1,0,0.001172391,0.007930683,1
1,9,OTU_64752,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,1,0,0.001255026,0.008368038,1
1,9,OTU_190953,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,1,0,0.001626628,0.010175173,1
1,9,OTU_321396,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unclassified,Unclassified,1,0,0.00168573,0.01040502,1
1,9,OTU_42846,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,1,0,0.001790318,0.010877468,1
1,9,OTU_185824,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia,1,0,0.00191939,0.011481803,1
1,9,OTU_189769,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,1,0,0.001979073,0.011748221,1
1,9,OTU_144517,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,1,0,0.002153721,0.012436004,1
1,9,OTU_136794,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,1,0,0.002220665,0.012665411,1
1,9,OTU_35335,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia,1,0,0.002354171,0.01320105,1
1,9,OTU_92390,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,1,0,0.002430272,0.013561733,1
1,9,OTU_61972,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,1,0,0.002479799,0.013678316,1
1,9,OTU_193807,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,1,0,0.002728234,0.014363347,1
1,9,OTU_64784,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,1,0,0.002728234,0.014363347,1
1,9,OTU_50352,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,1,0,0.002959101,0.015138532,1
1,9,OTU_225057,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Labrys,1,0,0.004729016,0.021707371,1
1,9,OTU_160999,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,1,0,0.005465714,0.024318771,1
1,9,OTU_34342,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,1,0,0.005691417,0.024988543,1
1,9,OTU_40873,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,1,0,0.007660517,0.031218956,1
1,9,OTU_52468,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,1,0,0.007821486,0.03170836,1
1,9,OTU_70694,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unclassified,Unclassified,1,0,0.010573478,0.039748762,1
1,9,OTU_217180,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Labrys,1,0,0.012453876,0.044791607,1
1,9,OTU_232473,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Unclassified,1,0,0.012822686,0.045631155,1
1,9,OTU_232589,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_incertae_sedis,Vasilyevaea,1,0,0.012850825,0.045631155,1
1,9,OTU_265610,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Unclassified,1,0,0.012850825,0.045631155,1
1,9,OTU_49230,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,1,0,0.012863789,0.045631155,1
1,9,OTU_44289,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,1,0,0.014080305,0.048540549,1
1,9,OTU_295761,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Inquilinus,1,0,1.29E-09,2.32E-07,1
1,9,OTU_16795,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Dongia,1,0,5.93E-07,2.42E-05,1
1,9,OTU_239501,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Unclassified,1,0,9.46E-05,0.001317491,1
1,9,OTU_125537,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Dongia,1,0,0.000110009,0.001462799,1
1,9,OTU_80684,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Inquilinus,1,0,0.000267922,0.002783274,1
1,9,OTU_114754,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Inquilinus,1,0,0.000292885,0.002912576,1
1,9,OTU_64706,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Unclassified,1,0,0.000964512,0.007093955,1
1,9,OTU_117900,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Azospirillum,1,0,0.0015428,0.009755696,1
1,9,OTU_386122,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Inquilinus,1,0,0.001869728,0.011242526,1
1,9,OTU_192233,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Dongia,1,0,0.002005901,0.011817045,1
1,9,OTU_40726,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Azospirillum,1,0,0.002541081,0.013751384,1
1,9,OTU_204357,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Inquilinus,1,0,0.006711717,0.028293778,1
1,9,OTU_64714,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Dongia,1,0,0.009747065,0.037489952,1
1,9,OTU_4632,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Inquilinus,1,0,0.013498913,0.047378538,1
1,9,OTU_30715,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Dongia,1,0,0.013663743,0.04752695,1
1,9,OTU_234538,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,1,0,1.12E-09,2.28E-07,1
1,9,OTU_176345,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,1,0,1.41E-09,2.35E-07,1
1,9,OTU_3425,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,1,0,2.39E-09,3.70E-07,1
1,9,OTU_278474,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,1,0,4.37E-09,5.65E-07,1
1,9,OTU_369165,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Blastomonas,1,0,6.70E-09,7.09E-07,1
1,9,OTU_40843,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,1,0,1.10E-08,1.07E-06,1
1,9,OTU_231958,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,1,0,1.59E-08,1.40E-06,1
1,9,OTU_40784,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Unclassified,Unclassified,1,0,1.10E-06,4.15E-05,1
1,9,OTU_258512,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,1,0,1.25E-06,4.60E-05,1
1,9,OTU_35409,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,1,0,1.55E-06,5.38E-05,1
1,9,OTU_231184,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,1,0,5.56E-06,0.000159796,1
1,9,OTU_33897,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,1,0,9.02E-06,0.000225788,1
1,9,OTU_76000,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,1,0,1.74E-05,0.000368758,1
1,9,OTU_121965,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,1,0,1.77E-05,0.000370773,1
1,9,OTU_35044,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingosinicella,1,0,1.93E-05,0.000394724,1
1,9,OTU_110163,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Unclassified,1,0,9.98E-05,0.001349882,1
1,9,OTU_343323,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,1,0,0.000230262,0.002515585,1
1,9,OTU_49646,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,1,0,0.00023205,0.002523273,1
1,9,OTU_93210,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,1,0,0.000444437,0.004170184,1
1,9,OTU_67207,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingosinicella,1,0,0.000594429,0.005085426,1
1,9,OTU_57703,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,1,0,0.000702425,0.005777013,1
1,9,OTU_274286,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,1,0,0.000796383,0.006324859,1
1,9,OTU_34259,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,1,0,0.000824093,0.006435115,1
1,9,OTU_37424,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,1,0,0.000954318,0.007072288,1
1,9,OTU_170162,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,1,0,0.00131058,0.008639433,1
1,9,OTU_290835,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,1,0,0.001314506,0.008640832,1
1,9,OTU_62758,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Unclassified,1,0,0.001417504,0.009111967,1
1,9,OTU_36740,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Unclassified,1,0,0.002120196,0.012396224,1
1,9,OTU_65147,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,1,0,0.002153721,0.012436004,1
1,9,OTU_206586,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,1,0,0.002728234,0.014363347,1
1,9,OTU_34106,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Unclassified,1,0,0.002955206,0.015138532,1
1,9,OTU_202000,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,1,0,0.003378461,0.01658582,1
1,9,OTU_33047,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,1,0,0.003789182,0.018255544,1
1,9,OTU_45401,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,1,0,0.004199451,0.019821749,1
1,9,OTU_66075,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingosinicella,1,0,0.004442421,0.020633762,1
1,9,OTU_169553,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,1,0,0.004738867,0.021707371,1
1,9,OTU_88548,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingosinicella,1,0,0.005109998,0.023042571,1
1,9,OTU_218231,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,1,0,0.008021278,0.032349243,1
1,9,OTU_9764,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,1,0,0.009230115,0.036098282,1
1,9,OTU_378381,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,1,0,0.010151941,0.038727157,1
1,9,OTU_86707,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,1,0,0.010783444,0.040352711,1
1,9,OTU_127797,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingosinicella,1,0,0.012850825,0.045631155,1
1,9,OTU_86615,Bacteria,Proteobacteria,Alphaproteobacteria,Unclassified,Unclassified,Unclassified,1,0,0.001096434,0.007638931,1
1,9,OTU_96233,Bacteria,Proteobacteria,Alphaproteobacteria,Unclassified,Unclassified,Unclassified,1,0,0.001501774,0.009548161,1
1,9,OTU_135747,Bacteria,Proteobacteria,Alphaproteobacteria,Unclassified,Unclassified,Unclassified,1,0,0.001592595,0.009989131,1
1,9,OTU_179691,Bacteria,Proteobacteria,Alphaproteobacteria,Unclassified,Unclassified,Unclassified,1,0,0.003699827,0.017899164,1
1,9,OTU_77504,Bacteria,Proteobacteria,Alphaproteobacteria,Unclassified,Unclassified,Unclassified,1,0,0.013775017,0.047842484,1
1,9,OTU_359232,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Unclassified,1,0,3.82E-10,1.11E-07,1
1,9,OTU_300562,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,1,0,1.18E-09,2.28E-07,1
1,9,OTU_178697,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Unclassified,1,0,3.22E-08,2.50E-06,1
1,9,OTU_97627,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales_incertae_sedis,Unclassified,1,0,1.11E-07,7.19E-06,1
1,9,OTU_232683,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Unclassified,1,0,3.44E-07,1.63E-05,1
1,9,OTU_9909,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales_incertae_sedis,Sphaerotilus,1,0,4.29E-07,1.92E-05,1
1,9,OTU_289893,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,1,0,6.52E-06,0.000179497,1
1,9,OTU_70023,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Unclassified,1,0,2.03E-05,0.000410187,1
1,9,OTU_65615,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,1,0,2.12E-05,0.000425512,1
1,9,OTU_156594,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Unclassified,1,0,2.64E-05,0.000517198,1
1,9,OTU_52370,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Unclassified,1,0,2.86E-05,0.000554859,1
1,9,OTU_215571,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Unclassified,1,0,3.36E-05,0.00062962,1
1,9,OTU_74496,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Unclassified,1,0,3.88E-05,0.000701452,1
1,9,OTU_291338,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales_incertae_sedis,Sphaerotilus,1,0,3.94E-05,0.000705797,1
1,9,OTU_299292,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,1,0,5.49E-05,0.00091973,1
1,9,OTU_191353,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Unclassified,1,0,7.41E-05,0.00115801,1
1,9,OTU_154526,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,1,0,9.08E-05,0.001293744,1
1,9,OTU_243239,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales_incertae_sedis,Aquabacterium,1,0,9.12E-05,0.001293744,1
1,9,OTU_85423,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,1,0,9.22E-05,0.001300518,1
1,9,OTU_65825,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales_incertae_sedis,Aquabacterium,1,0,0.00012117,0.001566454,1
1,9,OTU_138577,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,1,0,0.000176792,0.002098951,1
1,9,OTU_95793,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Polaromonas,1,0,0.000180309,0.002108438,1
1,9,OTU_202481,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Unclassified,1,0,0.000182668,0.002109435,1
1,9,OTU_54028,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Unclassified,1,0,0.00021331,0.002374984,1
1,9,OTU_88775,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Unclassified,1,0,0.000254845,0.002707872,1
1,9,OTU_74650,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,1,0,0.000279979,0.002822292,1
1,9,OTU_92705,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Unclassified,1,0,0.000481186,0.004478879,1
1,9,OTU_262786,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,1,0,0.000505775,0.004597418,1
1,9,OTU_269196,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Unclassified,Unclassified,1,0,0.000533147,0.004721511,1
1,9,OTU_382776,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales_incertae_sedis,Unclassified,1,0,0.000597724,0.005094885,1
1,9,OTU_180893,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Unclassified,1,0,0.000776889,0.006191168,1
1,9,OTU_100823,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Roseateles,1,0,0.000900518,0.006825749,1
1,9,OTU_11467,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales_incertae_sedis,Sphaerotilus,1,0,0.000903586,0.006826766,1
1,9,OTU_58658,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Unclassified,1,0,0.001074553,0.007531582,1
1,9,OTU_53406,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales_incertae_sedis,Unclassified,1,0,0.001119952,0.007710441,1
1,9,OTU_155994,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Unclassified,1,0,0.00113196,0.007747265,1
1,9,OTU_133712,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,1,0,0.001221761,0.008177667,1
1,9,OTU_235475,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Unclassified,1,0,0.00122296,0.008177667,1
1,9,OTU_34058,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Duganella,1,0,0.001681975,0.01040502,1
1,9,OTU_214208,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,1,0,0.001707305,0.010489199,1
1,9,OTU_67291,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,1,0,0.001965254,0.011696028,1
1,9,OTU_59801,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Delftia,1,0,0.002153721,0.012436004,1
1,9,OTU_127170,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Unclassified,1,0,0.002534285,0.013751384,1
1,9,OTU_318568,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,1,0,0.002959101,0.015138532,1
1,9,OTU_272747,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,1,0,0.002987307,0.015194461,1
1,9,OTU_286312,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,1,0,0.003136369,0.015729161,1
1,9,OTU_171205,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,1,0,0.003258991,0.016273975,1
1,9,OTU_34250,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Unclassified,Unclassified,1,0,0.003635623,0.017637092,1
1,9,OTU_264394,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,1,0,0.003756438,0.018135334,1
1,9,OTU_259656,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales_incertae_sedis,Sphaerotilus,1,0,0.003892205,0.018612029,1
1,9,OTU_350831,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Curvibacter,1,0,0.004383692,0.020442586,1
1,9,OTU_66521,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,1,0,0.004458508,0.020667228,1
1,9,OTU_45429,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,1,0,0.006453692,0.02735472,1
1,9,OTU_145214,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,1,0,0.007771494,0.031560674,1
1,9,OTU_35922,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,1,0,0.008158657,0.032733093,1
1,9,OTU_76685,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,1,0,0.00982252,0.037717829,1
1,9,OTU_257806,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Unclassified,1,0,0.009857466,0.03778966,1
1,9,OTU_86625,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Unclassified,1,0,0.01170214,0.04315512,1
1,9,OTU_40068,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales_incertae_sedis,Sphaerotilus,1,0,0.01232891,0.044548717,1
1,9,OTU_38997,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Unclassified,1,0,0.013600305,0.04752695,1
1,9,OTU_180282,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Unclassified,1,0,0.013663743,0.04752695,1
1,9,OTU_39096,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Unclassified,Unclassified,1,0,0.013663743,0.04752695,1
1,9,OTU_45288,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Unclassified,Unclassified,1,0,0.013663743,0.04752695,1
1,9,OTU_132891,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Unclassified,1,0,0.014455051,0.049685236,1
1,9,OTU_37983,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Vampirovibrio,1,0,0.000854532,0.006592741,1
1,9,OTU_224597,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Unclassified,Unclassified,1,0,1.26E-05,0.000287568,1
1,9,OTU_6955,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Unclassified,Unclassified,1,0,0.005119471,0.023042571,1
1,9,OTU_181004,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Rhizobacter,1,0,4.77E-11,2.29E-08,1
1,9,OTU_173113,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Rhizobacter,1,0,1.05E-08,1.07E-06,1
1,9,OTU_313279,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Rhizobacter,1,0,1.43E-06,5.04E-05,1
1,9,OTU_61177,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Rhizobacter,1,0,0.001495868,0.009536673,1
1,9,OTU_368604,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Rhizobacter,1,0,0.002601715,0.013950401,1
1,9,OTU_77088,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Rhizobacter,1,0,0.003306026,0.016403247,1
1,9,OTU_354172,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Rhizobacter,1,0,0.003372103,0.01658582,1
1,9,OTU_342893,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Rhizobacter,1,0,0.003535537,0.017247785,1
1,9,OTU_33839,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichales_incertae_sedis,Caedibacter,1,0,0.003571287,0.017385742,1
1,9,OTU_36597,Bacteria,Proteobacteria,Gammaproteobacteria,Unclassified,Unclassified,Unclassified,1,0,0.0011089,0.007702716,1
